OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
98,2016,NonResidential,Retail Store,Firestone Store#012432,400 Westlake Ave N,98109.0,7.0,LAKE UNION,47.622370000000004,-122.33805,1929.0,1.0,2.0,58320,0.0,Retail Store,Retail Store,72072.0,,,,,,96.0,14.60000038,17.20000076,25.79999924,28.79999924,1049748.625,1243027.75,0.0,106038.5,361803.0,6879.452148,687945.0,False,Compliant,,39.06,0.67
100,2016,NonResidential,Large Office,City Place III - SEDO,551 Boren Ave. North,98109.0,7.0,LAKE UNION,47.62424,-122.33646,2010.0,1.0,5.0,316306,0.0,"Office, Other, Parking, Retail Store",Office,261826.0,Parking,150726.0,Other,15139.0,,96.0,48.0,48.40000153,144.0,144.3999939,13795954.0,13909270.0,0.0,3772301.0,12871091.0,9248.610352,924861.0,False,Compliant,,138.85,0.44
102,2016,NonResidential,Hotel,Residence Inn Seattle - Lake Union,800 Fairview Ave. N,98109.0,3.0,LAKE UNION,47.62642,-122.33325,1990.0,1.0,7.0,282863,44766.0,"Hotel, Parking",Hotel,235788.0,Parking,51537.0,,,,37.0,82.5,85.59999847,184.0,189.1999969,19459304.0,20194606.0,0.0,3218245.0,10980652.0,84786.50781,8478651.0,False,Compliant,,526.85,1.86
103,2016,Nonresidential COS,Other,Key Arena,334 1st Ave. N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1962.0,1.0,1.0,389000,0.0,Other,Other,368000.0,,,,,,,64.30000305,64.5,151.6000061,152.1000061,23658978.0,23736924.0,6093150.0,4226010.0,14419146.0,6886.799805,688680.0,False,Compliant,,607.41,1.56
104,2016,Nonresidential COS,Other,Bagley Wright Theatre,151 Mercer St.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1962.0,1.0,1.0,91213,0.0,Other,Other,65000.0,,,,,,,125.1999969,125.90000149999999,261.7000122,265.3999939,8141155.5,8181881.0,4120130.0,1100268.125,3754115.0,0.0,0.0,False,Compliant,,344.2,3.77
106,2016,Nonresidential COS,Other,Armory,305 Harrison St.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1938.0,1.0,5.0,396085,0.0,Other,Other,278500.0,,,,,,,75.19999695,76.30000305,138.1000061,140.0,20955026.0,21257836.0,9763690.0,2125534.75,7252325.0,0.0,0.0,False,Compliant,,804.2,2.03
107,2016,NonResidential,Large Office,City Place IV - SEDO,333 Boren Ave. N.,98109.0,7.0,LAKE UNION,47.62112,-122.33628999999999,2010.0,1.0,12.0,571329,0.0,"Office, Other, Parking",Office,598801.0,Parking,310699.0,Other,26203.0,,91.0,63.40000153,64.19999695,174.1999969,176.3999939,39605888.0,40153432.0,0.0,9439097.0,32206199.0,73996.85156,7399685.0,False,Compliant,,617.52,1.08
110,2016,Nonresidential COS,Other,Exhibition Hall,225 Mercer St.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62395,-122.35077,1962.0,1.0,2.0,52000,0.0,Other,Other,52000.0,,,,,,,52.40000153,51.59999847,110.40000149999999,109.5,2726369.0,2682242.75,1202380.0,379058.9063,1293349.0,0.0,0.0,False,Compliant,,101.83,1.96
111,2016,Nonresidential COS,Other,Mercer Arena,363 Mercer St.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62395,-122.35077,1928.0,1.0,1.0,60696,0.0,Other,Other,108000.0,,,,,,,8.100000381000001,8.100000381000001,25.5,25.5,875943.3125,875943.3125,0.0,256724.2969,875943.0,0.0,0.0,False,Compliant,,6.11,0.1
112,2016,Nonresidential COS,Other,McCaw Hall,321 Mercer St.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62395,-122.35143000000001,1928.0,1.0,2.0,262048,0.0,Other,Other,296000.0,,,,,,,70.0,70.30000305,171.1999969,175.1999969,20723248.0,20823520.0,5137220.0,3960341.75,13512686.0,0.0,0.0,False,Compliant,,490.73,1.87
113,2016,NonResidential,Small- and Mid-Sized Office,KCTS9,401 Mercer St,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.623909999999995,-122.34836999999999,1986.0,0.0,2.0,66240,2352.0,"Data Center, Distribution Center, Office, Parking, Retail Store",Office,45900.0,Data Center,5181.0,Distribution Center,4551.0,,,74.90000153,75.40000153,235.1999969,236.60000609999997,4166306.25,4192107.75,0.0,1221074.25,4166305.0,0.0,0.0,False,Compliant,,29.04,0.44
114,2016,NonResidential,Large Office,Bill and Melinda Gates Foundation,500 5th Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.624190000000006,-122.34443,2010.0,1.0,6.0,920598,303707.0,"Office, Other, Parking",Office,729584.0,Parking,185014.0,Other,6000.0,,93.0,49.79999924,51.79999924,130.8000031,131.6000061,36667044.0,38105108.0,0.0,8088294.5,27597261.0,90697.79688,9069780.0,False,Compliant,,674.09,0.73
115,2016,NonResidential,Small- and Mid-Sized Office,J.G. Scripps Building,221 1st Ave. W,98033.0,7.0,MAGNOLIA / QUEEN ANNE,47.62053,-122.35842,1970.0,1.0,4.0,76213,25930.0,"Office, Other, Parking",Office,48546.0,Parking,21454.0,Other,2406.0,,68.0,68.19999695,71.59999847,192.3999939,196.0,3476212.5,3647345.75,0.0,863039.875,2944692.0,5315.200195,531520.0,False,Compliant,,48.76,0.64
116,2016,NonResidential,Hotel,MEDITERRANEAN INN (ID#116),425 queen anne ave N.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62291,-122.35708000000001,2002.0,1.0,6.0,96910,36934.0,"Hotel, Parking",Hotel,59976.0,Parking,36934.0,,,,56.0,86.0,87.90000153,182.1999969,188.3999939,5155568.5,5274523.0,0.0,772863.625,2637011.0,25185.58008,2518558.0,False,Compliant,,152.14,1.57
117,2016,NonResidential,Hotel,UNIVERSITY INN,4140 ROOSEVELT WAY NE,98105.0,4.0,NORTHEAST,47.65772,-122.31756000000001,1962.0,2.0,4.0,50017,0.0,"Hotel, Swimming Pool",Hotel,50017.0,Swimming Pool,0.0,,,,53.0,108.90000149999999,110.5,203.3000031,205.8000031,5448975.0,5528580.5,0.0,623770.6875,2128306.0,33206.69141,3320669.0,False,Compliant,,191.2,3.82
119,2016,NonResidential,K-12 School,St. Joseph K-8 School,700 18th Ave. E.,98112.0,3.0,EAST,47.625479999999996,-122.30828000000001,1923.0,1.0,3.0,67743,0.0,K-12 School,K-12 School,67743.0,,,,,,34.0,39.09999847,44.79999924,82.30000305,89.30000305,2646879.0,3036464.0,0.0,392082.5938,1337786.0,13090.93066,1309093.0,False,Compliant,,78.85,1.16
120,2016,NonResidential,K-12 School,Holy Names Academy,728 21st Ave East,98112.0,3.0,EAST,47.62644,-122.30429,1908.0,1.0,6.0,194104,0.0,K-12 School,K-12 School,194104.0,,,,,,100.0,32.0,37.09999847,54.0,60.09999847,6219841.5,7204080.0,0.0,553309.6875,1887893.0,43319.48828,4331949.0,False,Compliant,,243.23,1.25
121,2016,NonResidential,Small- and Mid-Sized Office,2100 Building,2100 24th Ave S,98144.0,3.0,SOUTHEAST,47.58408,-122.30125,2003.0,1.0,3.0,99433,35752.0,"Office, Parking",Office,63681.0,Parking,35752.0,,,,63.0,76.90000153,78.19999695,241.5,245.60000609999997,4897760.0,4980737.5,0.0,1435451.25,4897760.0,0.0,0.0,False,Compliant,,34.14,0.34
125,2016,SPS-District K-12,K-12 School,Mercer International Middle,1600 Columbian Way S.,98108.0,2.0,GREATER DUWAMISH,47.56413,-122.31208000000001,1957.0,1.0,1.0,130862,0.0,K-12 School,K-12 School,134446.0,,,,,,61.0,48.0,54.29999924,85.59999847,93.5,6456026.0,7300977.5,0.0,663194.5,2262820.0,41932.06641,4193207.0,True,Error - Correct Default Data,,238.48,1.82
127,2016,SPS-District K-12,K-12 School,Orca K-8 School,5215 46th Ave. S.,98118.0,2.0,SOUTHEAST,47.55478,-122.27596000000001,1989.0,1.0,3.0,59955,0.0,K-12 School,K-12 School,59955.0,,,,,,93.0,27.20000076,29.20000076,78.69999695,83.0,1633399.375,1749171.25,0.0,420989.4063,1436416.0,1969.83252,196983.0,True,Error - Correct Default Data,,20.48,0.34
130,2016,SPS-District K-12,K-12 School,McClure Middle,1915 1st Ave. W.,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.636829999999996,-122.35896000000001,1964.0,1.0,2.0,93218,0.0,K-12 School,K-12 School,93218.0,,,,,,86.0,31.0,34.5,65.90000153,70.80000305,2887392.0,3216155.0,0.0,435743.8125,1486758.0,14006.33984,1400634.0,True,Error - Correct Default Data,,84.75,0.91
131,2016,NonResidential,Other,Lakeview,1208 NE 64th st,98115.0,4.0,NORTHEAST,47.67524,-122.31533999999999,1941.0,1.0,4.0,56521,0.0,Other,Other,49000.0,,,,,,,129.6999969,129.8999939,407.39999389999997,408.0,6357632.0,6367210.0,0.0,1863315.125,6357631.0,0.0,0.0,False,Compliant,,44.32,0.78
132,2016,NonResidential,Other,Roosevelt Square,6417 Roosevelt Way NE # 18-28,98115.0,4.0,NORTHEAST,47.67559,-122.31768999999998,1929.0,1.0,2.0,206934,0.0,"Other, Parking",Other,119146.0,Parking,0.0,,,,,35.70000076,36.79999924,72.59999847,72.90000153,4253577.5,4384625.5,0.0,586489.8125,2001103.0,22524.74023,2252474.0,False,Compliant,,133.58,0.65
136,2016,NonResidential,Hotel,Holiday Inn Express North Seattle Shoreline,14115 Aurora Ave N,98133.0,5.0,NORTHWEST,47.73141,-122.3458,2001.0,1.0,4.0,51390,0.0,"Hotel, Parking",Hotel,51390.0,Parking,0.0,,,,89.0,70.30000305,70.40000153,130.6999969,130.8999939,3611538.0,3616214.0,0.0,409815.0,1398289.0,22132.49023,2213249.0,False,Compliant,,127.29,2.48
137,2016,SPS-District K-12,K-12 School,Broadview-Thomson K-8,13052 Greenwood Ave. N.,98133.0,5.0,NORTHWEST,47.72463,-122.35315,1963.0,1.0,2.0,131013,0.0,K-12 School,K-12 School,131909.0,,,,,,88.0,29.5,32.5,59.09999847,62.90000153,3894584.5,4290831.5,0.0,520365.6875,1775488.0,21190.9668,2119097.0,True,Error - Correct Default Data,,124.92,0.95
138,2016,SPS-District K-12,K-12 School,Ingraham High,1819 N. 135th St.,98133.0,5.0,NORTHWEST,47.7257,-122.33684,1959.0,1.0,1.0,245587,0.0,K-12 School,K-12 School,245587.0,,,,,,92.0,47.90000153,52.40000153,83.69999695,89.09999847,11765682.0,12870916.0,0.0,1150648.125,3926011.0,78396.69531,7839670.0,False,Compliant,,443.73,1.81
139,2016,NonResidential,Hotel,7066-Seattle-Northgate,13300 Stone Avenue N,98133.0,5.0,NORTHWEST,47.72551,-122.3423,2002.0,1.0,3.0,69138,0.0,Hotel,Hotel,70609.0,,,,,,78.0,45.90000153,47.09999847,101.5999985,104.6999969,3242458.0,3323400.5,0.0,528396.6875,1802889.0,14395.68164,1439568.0,False,Compliant,,89.02,1.29
144,2016,NonResidential,Hotel,Alexis Hotel,1007 First Ave.,98104.0,7.0,DOWNTOWN,47.6048,-122.3368,1904.0,1.0,5.0,190980,0.0,"Hotel, Parking",Hotel,190980.0,Parking,19051.0,,,,98.0,34.09999847,34.09999847,84.0,84.0,6505995.0,6505995.0,0.0,1290419.25,4402910.0,21030.83984,2103084.0,False,Compliant,,142.39,0.75
145,2016,Nonresidential COS,Other,Benaroya Hall,200 University Street,98111.0,7.0,DOWNTOWN,47.60804,-122.3367,1998.0,1.0,6.0,284100,0.0,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,189750.0,,,,,,,77.19999695,78.40000153,192.5,192.0,14641502.0,14881950.0,4311136.0,2873101.25,9803021.0,5273.430176,527343.0,False,Compliant,,429.12,1.51
147,2016,NonResidential,Hospital,Swedish Ballard,5300 Tallman Ave NW,98107.0,6.0,BALLARD,47.66737,-122.37956000000001,1954.0,4.0,5.0,285333,0.0,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),302661.0,Parking,148865.0,,,,14.0,225.0,157.3000031,479.5,251.8000031,68090728.0,47602720.0,0.0,10327434.0,35237205.0,328535.125,32853512.0,False,Compliant,,1990.5,6.98
148,2016,SPS-District K-12,K-12 School,West Woodland Elementary,5601 4th Ave. N.W.,98107.0,6.0,Ballard,47.6706,-122.36225,1991.0,1.0,2.0,55513,0.0,K-12 School,K-12 School,59097.0,,,,,,93.0,25.60000038,27.10000038,80.40000153,85.0,1513570.75,1598852.625,0.0,443602.1875,1513571.0,0.0,0.0,True,Error - Correct Default Data,,10.55,0.19
163,2016,Nonresidential COS,Other,Fire Station 10/FAC/EOC,105 5th Ave S,98104.0,2.0,DOWNTOWN,47.60112,-122.32785,2006.0,1.0,4.0,61156,0.0,"Office, Other",Other,42755.0,Office,29219.0,,,,,130.1000061,132.6999969,338.2999878,337.10000610000003,9363374.0,9550716.0,0.0,2036128.25,6947270.0,24161.04102,2416104.0,False,Compliant,,176.75,2.89
167,2016,NonResidential,Other,Wing Luke Museum,719 South King Street,98104.0,2.0,DOWNTOWN,47.59809,-122.32283000000001,1910.0,1.0,4.0,72820,13820.0,Museum,Museum,58000.0,,,,,,,34.70000076,36.09999847,83.69999695,85.19999695,2010454.625,2095175.25,0.0,384428.3125,1311669.0,6987.850098000001,698785.0,False,Compliant,,46.26,0.64
168,2016,NonResidential,Hotel,Hampton Inn Seattle Center,700 5th Ave N.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62614,-122.3467,1996.0,1.0,4.0,162222,14200.0,"Hotel, Parking",Hotel,113702.0,Parking,32692.0,,,,76.0,69.90000153,70.5,150.5,151.1999969,7946961.0,8016521.0,0.0,1230205.625,4197462.0,37494.98828,3749499.0,False,Compliant,,228.4,1.41
169,2016,SPS-District K-12,K-12 School,Franklin High,3013 S. Mt. Baker Blvd.,98144.0,2.0,SOUTHEAST,47.57589,-122.29365,1990.0,1.0,4.0,289588,0.0,K-12 School,K-12 School,289588.0,,,,,,90.0,30.5,33.0,78.5,82.30000305,8819852.0,9542598.0,0.0,1890317.75,6449764.0,23700.86328,2370086.0,True,Error - Correct Default Data,,170.84,0.59
170,2016,NonResidential,University,SCCC FINE ARTS BUILDING,801 E PINE ST,98122.0,3.0,EAST,47.61495,-122.32177,1915.0,1.0,3.0,63330,0.0,College/University,College/University,64820.0,,,,,,,47.20000076,50.70000076,111.1999969,116.0,3059758.0,3284214.5,0.0,560100.6875,1911064.0,11486.94043,1148694.0,False,Compliant,,74.33,1.17
172,2016,Campus,University,SSCC MAIN CAMPUS,6000 16th Ave SW,98106.0,1.0,DELRIDGE,47.547,-122.35307,1970.0,27.0,2.0,441071,0.0,College/University,College/University,483000.0,,,,,,,79.30000305,85.19999695,192.8000031,202.6000061,38301744.0,41151732.0,0.0,7419277.5,25314575.0,129871.6641,12987166.0,False,Compliant,,866.23,1.96
173,2016,NonResidential,Small- and Mid-Sized Office,Seattle Children's Hospital 70th/Sand Point Way Administrative Offices,6901Sand Point Way NE,98115.0,4.0,NORTHEAST,47.67828,-122.26456,2002.0,1.0,2.0,96300,0.0,"Data Center, Office",Office,92300.0,Data Center,4944.0,,,,,167.8000031,167.3999939,476.5,471.1000061000001,16319835.0,16274449.0,0.0,4095456.0,13973696.0,23461.37109,2346137.0,False,Compliant,,222.02,2.31
174,2016,Nonresidential COS,Other,CSC Vehicle Maintenance (E),805 S Charles St,98134.0,2.0,GREATER DUWAMISH,47.59545,-122.32146000000002,1950.0,1.0,1.0,67356,0.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",68359.0,,,,,,,109.40000149999999,118.3000031,242.6999969,252.10000609999997,7475577.5,8086930.5,0.0,1225674.375,4182001.0,32935.76172,3293576.0,False,Compliant,,204.08,3.03
175,2016,SPS-District K-12,K-12 School,Garfield High,400 23rd Ave.,98122.0,3.0,CENTRAL,47.605979999999995,-122.30156000000001,2008.0,1.0,3.0,254523,0.0,K-12 School,K-12 School,254523.0,,,,,,60.0,53.29999924,58.20000076,120.3000031,126.3000031,13567774.0,14810159.0,0.0,2296326.25,7835065.0,57327.08203,5732708.0,True,Error - Correct Default Data,,359.09,1.41
176,2016,SPS-District K-12,K-12 School,Emerson Elementary,9709 60th Ave. S.,98118.0,2.0,SOUTHEAST,47.51482,-122.25863999999999,2001.0,1.0,3.0,78804,0.0,K-12 School,K-12 School,78804.0,,,,,,92.0,31.70000076,34.0,76.90000153,79.30000305,2499140.0,2677620.75,0.0,482184.6875,1645214.0,8539.256836,853926.0,True,Error - Correct Default Data,,56.82,0.72
177,2016,SPS-District K-12,K-12 School,Madrona K-8,1121 33rd Ave.,98122.0,3.0,CENTRAL,47.61224,-122.29087,2002.0,1.0,3.0,66994,0.0,K-12 School,K-12 School,66994.0,,,,,,79.0,35.40000153,38.5,94.09999847,99.59999847,2371304.5,2579774.5,0.0,534831.5,1824845.0,5464.591797,546459.0,True,Error - Correct Default Data,,41.74,0.62
178,2016,SPS-District K-12,K-12 School,Van Asselt Elementary,8311 Beacon Ave S,98118.0,2.0,GREATER DUWAMISH,47.52915,-122.28903999999999,2000.0,1.0,3.0,98357,0.0,K-12 School,K-12 School,98357.0,,,,,,88.0,35.09999847,38.5,77.80000305,81.30000305,3456131.5,3783580.25,0.0,564791.125,1927067.0,15290.640630000002,1529064.0,True,Error - Correct Default Data,,94.64,0.96
179,2016,NonResidential,Small- and Mid-Sized Office,Seattle's Union Gospel Mission - Admin,3800 S Othello St,98118.0,2.0,GREATER DUWAMISH,47.538270000000004,-122.28406000000001,1958.0,1.0,1.0,54765,0.0,"Office, Other",Office,25765.0,Other,25000.0,,,,,83.80000305,88.69999695,234.89999390000003,243.5,4253369.5,4503671.5,0.0,1046112.813,3569337.0,6840.320312999999,684032.0,False,Compliant,,61.21,1.12
180,2016,NonResidential,Other,Hope Place,3802 S Othello St,98118.0,2.0,GREATER DUWAMISH,47.53722,-122.28399999999999,2009.0,1.0,5.0,89821,0.0,"Food Service, Office, Other - Lodging/Residential",Other - Lodging/Residential,46483.0,Office,37938.0,Food Service,4579.0,,,21.89999962,25.0,24.60000038,27.89999962,1950092.5,2220796.5,0.0,19771.90039,67462.0,18826.30859,1882631.0,False,Compliant,,100.46,1.12
182,2016,NonResidential,University,Otto Miller Hall,3469 3rd Ave. W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65147,-122.36121999999999,1980.0,1.0,2.0,52611,0.0,College/University,College/University,52611.0,,,,,,,78.30000305,83.40000153,180.6999969,186.1000061,4116871.5,4390158.0,0.0,726633.375,2479273.0,16375.978519999999,1637598.0,False,Compliant,,104.26,1.98
183,2016,NonResidential,Residence Hall,Emerson Hall,500 W. Emerson,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65068,-122.36331000000001,2001.0,1.0,4.0,139600,37500.0,Residence Hall/Dormitory,Residence Hall/Dormitory,135520.0,,,,,,89.0,32.79999924,35.40000153,70.19999695,74.69999695,4448582.5,4800620.5,0.0,678868.1875,2316298.0,21322.83984,2132284.0,False,Compliant,,129.39,0.93
185,2016,SPS-District K-12,K-12 School,Nathan Hale High,17050 30th Ave. N.E.,98125.0,5.0,NORTH,47.70763,-122.29453000000001,2011.0,1.0,2.0,236758,0.0,"K-12 School, Parking",K-12 School,238550.0,Parking,0.0,,,2016,96.0,35.0,38.90000153,78.69999695,84.40000153,8355988.5,9287467.0,0.0,1403853.5,4789948.0,35660.39453,3566039.0,False,Compliant,,222.78,0.94
187,2016,NonResidential,Other,Youth Services Center,1211 E Alder Street,98122.0,3.0,CENTRAL,47.604620000000004,-122.31549,1971.0,3.0,6.0,250981,0.0,"Courthouse, Other",Other,137565.0,Courthouse,78357.0,,,,,60.5,65.69999695,145.6000061,151.8000031,13071700.0,14196194.0,4336524.5,2390094.5,8155002.0,5801.719727000001,580172.0,False,Compliant,,422.39,1.68
189,2016,SPS-District K-12,K-12 School,Greenwood Elementary,144 N.W. 80th St.,98117.0,6.0,NORTHWEST,47.68725,-122.35996000000002,2002.0,1.0,3.0,62526,0.0,K-12 School,K-12 School,62526.0,,,,,,96.0,31.79999924,35.09999847,70.59999847,75.30000305,1986094.875,2192411.0,0.0,326608.6875,1114389.0,8717.058594,871706.0,True,Error - Correct Default Data,,54.07,0.86
338,2016,NonResidential,Other,Jack R. McDonald Building,1900 9th Ave.,98101.0,7.0,DOWNTOWN,47.61598,-122.33448,2004.0,1.0,11.0,299070,68432.0,Other,Other,250000.0,,,,,,,261.2999878,264.0,530.7000122,532.2999878,65336980.0,66000296.0,0.0,8983483.0,30651644.0,346853.3125,34685331.0,False,Compliant,,2055.82,6.87
190,2016,NonResidential,Small- and Mid-Sized Office,Emerald Services,7343 E Marginal Way S,98108.0,2.0,GREATER DUWAMISH,47.536,-122.31768000000001,2007.0,1.0,3.0,64015,0.0,"Non-Refrigerated Warehouse, Office, Other - Services",Office,30000.0,Non-Refrigerated Warehouse,15000.0,Other - Services,9015.0,,21.0,60.0,62.5,165.8000031,168.3999939,3242077.75,3375016.25,0.0,778834.0,2657382.0,5846.959961,584696.0,False,Compliant,,49.58,0.77
194,2016,NonResidential,Retail Store,Northgate Mall,401 Northgate Way,98125.0,5.0,NORTH,47.70759,-122.3255,1951.0,1.0,1.0,530039,0.0,"Restaurant, Retail Store",Retail Store,505103.0,Restaurant,24936.0,,,,98.0,52.29999924,54.29999924,118.90000149999999,121.0,27717034.0,28763498.0,0.0,4755137.5,16224529.0,114925.0313,11492503.0,False,Compliant,,723.47,1.36
195,2016,NonResidential,Other,Seattle-Northgate,10631 8th Ave NE,98125.0,5.0,NORTH,47.7066,-122.321,1964.0,1.0,3.0,54224,0.0,Other/Specialty Hospital,Other/Specialty Hospital,47012.0,,,,,,,154.5,163.1000061,311.0,321.0,7265178.0,7668810.0,0.0,980312.8125,3344827.0,39203.50391,3920350.0,False,Compliant,,231.53,4.27
197,2016,NonResidential,Retail Store,Nordstrom Northgate 002,401 NE Northgate Way,98125.0,5.0,NORTH,47.70619,-122.32586,1965.0,1.0,4.0,124342,0.0,Retail Store,Retail Store,122000.0,,,,,,76.0,71.90000153,71.59999847,223.6999969,222.10000609999997,8765978.0,8729918.0,0.0,2536231.25,8653621.0,1123.560059,112356.0,False,Compliant,,66.3,0.53
198,2016,NonResidential,Hospital,Seattle Children's Hospital Main Campus,4800 Sand Point Way NE,98105.0,4.0,NORTHEAST,47.66231,-122.28146000000001,1953.0,6.0,10.0,879000,0.0,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),879000.0,,,,,,10.0,288.7999878,293.2000122,578.2000122000001,576.5999756,253832464.0,257764208.0,0.0,33892500.0,115641210.0,1381912.375,138191238.0,False,Compliant,,8145.52,9.27
200,2016,NonResidential,Other,Verity Credit Union,11027 Meridian N #102,98133.0,5.0,NORTHWEST,47.709559999999996,-122.3345,1996.0,1.0,3.0,55442,0.0,"Financial Office, Medical Office, Parking",Financial Office,28636.0,Parking,15385.0,Medical Office,8644.0,,72.0,85.59999847,88.90000153,194.1000061,197.6000061,3191228.25,3313397.0,0.0,544942.8125,1859345.0,13318.83008,1331883.0,False,Compliant,,83.7,1.51
205,2016,SPS-District K-12,K-12 School,Ballard High,1418 N.W. 65th St.,98117.0,6.0,BALLARD,47.67661,-122.37489,1999.0,1.0,2.0,242795,0.0,K-12 School,K-12 School,242795.0,,,,,,80.0,37.70000076,40.0,107.3000031,112.3000031,9157150.0,9708318.0,0.0,2303477.0,7859464.0,12976.84766,1297685.0,True,Error - Correct Default Data,,123.71,0.51
209,2016,NonResidential,Self-Storage Facility,Madison Self Storage,1111 E. Madison,98122.0,3.0,EAST,47.61233,-122.3171,1910.0,1.0,5.0,84870,0.0,Self-Storage Facility,Self-Storage Facility,85521.0,,,,,,,16.20000076,18.89999962,28.79999924,31.70000076,1381590.125,1617801.25,0.0,141452.2031,482635.0,8989.550781,898955.0,False,Compliant,,51.11,0.6
211,2016,Campus,University,NSCC MAIN CAMPUS,9600 COLLEGE WAY N,98103.0,5.0,NORTHWEST,47.69936,-122.33401,1970.0,11.0,2.0,694072,111625.0,College/University,College/University,667335.0,,,,,,,53.79999924,56.09999847,161.1999969,167.0,35891484.0,37410800.0,0.0,9803878.0,33450832.0,24406.47852,2440648.0,False,Compliant,,362.82,0.52
212,2016,SPS-District K-12,K-12 School,Aki Kurose Middle,3928 S. Graham St.,98118.0,2.0,SOUTHEAST,47.54632,-122.28198,1952.0,1.0,2.0,173185,0.0,K-12 School,K-12 School,173185.0,,,,,,79.0,35.40000153,40.59999847,58.90000153,64.90000153,6127771.5,7034167.5,0.0,527763.0,1800727.0,43270.4375,4327044.0,True,Error - Correct Default Data,,242.36,1.4
214,2016,SPS-District K-12,K-12 School,Boren Building,5950 Delridge Way S.W.,98106.0,1.0,DELRIDGE,47.54862,-122.36214,1963.0,1.0,1.0,145341,0.0,K-12 School,K-12 School,139069.0,,,,,,75.0,39.5,45.59999847,69.5,77.19999695,5499097.0,6337972.0,0.0,546590.625,1864967.0,36341.29688,3634130.0,True,Error - Correct Default Data,,206.01,1.42
215,2016,NonResidential,Warehouse,Rainier Bottling Plant,5628 Airport Way South,98108.0,2.0,GREATER DUWAMISH,47.551520000000004,-122.31868999999999,1904.0,1.0,4.0,114297,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,114297.0,,,,,,61.0,18.39999962,21.10000038,36.0,39.70000076,2100097.75,2415462.5,0.0,267431.0,912475.0,11876.22949,1187623.0,False,Compliant,,69.44,0.61
