OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
104,2016,Nonresidential COS,Other,Bagley Wright Theatre,151 Mercer St.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.35,1962.0,1.0,1.0,91213,0.0,Other,Other,65000.0,,,,,,,125.2,125.9,261.7,265.4,8141155.5,8181881.0,4120130.0,1100268.12,3754115.0,0.0,0.0,False,Compliant,,344.2,3.77
106,2016,Nonresidential COS,Other,Armory,305 Harrison St.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.35,1938.0,1.0,5.0,396085,0.0,Other,Other,278500.0,,,,,,,75.2,76.3,138.1,140.0,20955026.0,21257836.0,9763690.0,2125534.75,7252325.0,0.0,0.0,False,Compliant,,804.2,2.03
107,2016,NonResidential,Large Office,City Place IV - SEDO,333 Boren Ave. N.,98109.0,7.0,LAKE UNION,47.62,-122.34,2010.0,1.0,12.0,571329,0.0,"Office, Other, Parking",Office,598801.0,Parking,310699.0,Other,26203.0,,91.0,63.4,64.2,174.2,176.4,39605888.0,40153432.0,0.0,9439097.0,32206199.0,73996.85,7399685.0,False,Compliant,,617.52,1.08
110,2016,Nonresidential COS,Other,Exhibition Hall,225 Mercer St.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.35,1962.0,1.0,2.0,52000,0.0,Other,Other,52000.0,,,,,,,52.4,51.6,110.4,109.5,2726369.0,2682242.75,1202380.0,379058.91,1293349.0,0.0,0.0,False,Compliant,,101.83,1.96
111,2016,Nonresidential COS,Other,Mercer Arena,363 Mercer St.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.35,1928.0,1.0,1.0,60696,0.0,Other,Other,108000.0,,,,,,,8.1,8.1,25.5,25.5,875943.31,875943.31,0.0,256724.3,875943.0,0.0,0.0,False,Compliant,,6.11,0.1
112,2016,Nonresidential COS,Other,McCaw Hall,321 Mercer St.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.35,1928.0,1.0,2.0,262048,0.0,Other,Other,296000.0,,,,,,,70.0,70.3,171.2,175.2,20723248.0,20823520.0,5137220.0,3960341.75,13512686.0,0.0,0.0,False,Compliant,,490.73,1.87
113,2016,NonResidential,Small- and Mid-Sized Office,KCTS9,401 Mercer St,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.35,1986.0,0.0,2.0,66240,2352.0,"Data Center, Distribution Center, Office, Parking, Retail Store",Office,45900.0,Data Center,5181.0,Distribution Center,4551.0,,,74.9,75.4,235.2,236.6,4166306.25,4192107.75,0.0,1221074.25,4166305.0,0.0,0.0,False,Compliant,,29.04,0.44
114,2016,NonResidential,Large Office,Bill and Melinda Gates Foundation,500 5th Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.34,2010.0,1.0,6.0,920598,303707.0,"Office, Other, Parking",Office,729584.0,Parking,185014.0,Other,6000.0,,93.0,49.8,51.8,130.8,131.6,36667044.0,38105108.0,0.0,8088294.5,27597261.0,90697.8,9069780.0,False,Compliant,,674.09,0.73
115,2016,NonResidential,Small- and Mid-Sized Office,J.G. Scripps Building,221 1st Ave. W,98033.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.36,1970.0,1.0,4.0,76213,25930.0,"Office, Other, Parking",Office,48546.0,Parking,21454.0,Other,2406.0,,68.0,68.2,71.6,192.4,196.0,3476212.5,3647345.75,0.0,863039.88,2944692.0,5315.2,531520.0,False,Compliant,,48.76,0.64
116,2016,NonResidential,Hotel,MEDITERRANEAN INN (ID#116),425 queen anne ave N.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.36,2002.0,1.0,6.0,96910,36934.0,"Hotel, Parking",Hotel,59976.0,Parking,36934.0,,,,56.0,86.0,87.9,182.2,188.4,5155568.5,5274523.0,0.0,772863.62,2637011.0,25185.58,2518558.0,False,Compliant,,152.14,1.57
117,2016,NonResidential,Hotel,UNIVERSITY INN,4140 ROOSEVELT WAY NE,98105.0,4.0,NORTHEAST,47.66,-122.32,1962.0,2.0,4.0,50017,0.0,"Hotel, Swimming Pool",Hotel,50017.0,Swimming Pool,0.0,,,,53.0,108.9,110.5,203.3,205.8,5448975.0,5528580.5,0.0,623770.69,2128306.0,33206.69,3320669.0,False,Compliant,,191.2,3.82
119,2016,NonResidential,K-12 School,St. Joseph K-8 School,700 18th Ave. E.,98112.0,3.0,EAST,47.63,-122.31,1923.0,1.0,3.0,67743,0.0,K-12 School,K-12 School,67743.0,,,,,,34.0,39.1,44.8,82.3,89.3,2646879.0,3036464.0,0.0,392082.59,1337786.0,13090.93,1309093.0,False,Compliant,,78.85,1.16
120,2016,NonResidential,K-12 School,Holy Names Academy,728 21st Ave East,98112.0,3.0,EAST,47.63,-122.3,1908.0,1.0,6.0,194104,0.0,K-12 School,K-12 School,194104.0,,,,,,100.0,32.0,37.1,54.0,60.1,6219841.5,7204080.0,0.0,553309.69,1887893.0,43319.49,4331949.0,False,Compliant,,243.23,1.25
121,2016,NonResidential,Small- and Mid-Sized Office,2100 Building,2100 24th Ave S,98144.0,3.0,SOUTHEAST,47.58,-122.3,2003.0,1.0,3.0,99433,35752.0,"Office, Parking",Office,63681.0,Parking,35752.0,,,,63.0,76.9,78.2,241.5,245.6,4897760.0,4980737.5,0.0,1435451.25,4897760.0,0.0,0.0,False,Compliant,,34.14,0.34
125,2016,SPS-District K-12,K-12 School,Mercer International Middle,1600 Columbian Way S.,98108.0,2.0,GREATER DUWAMISH,47.56,-122.31,1957.0,1.0,1.0,130862,0.0,K-12 School,K-12 School,134446.0,,,,,,61.0,48.0,54.3,85.6,93.5,6456026.0,7300977.5,0.0,663194.5,2262820.0,41932.07,4193207.0,True,Error - Correct Default Data,,238.48,1.82
127,2016,SPS-District K-12,K-12 School,Orca K-8 School,5215 46th Ave. S.,98118.0,2.0,SOUTHEAST,47.55,-122.28,1989.0,1.0,3.0,59955,0.0,K-12 School,K-12 School,59955.0,,,,,,93.0,27.2,29.2,78.7,83.0,1633399.38,1749171.25,0.0,420989.41,1436416.0,1969.83,196983.0,True,Error - Correct Default Data,,20.48,0.34
130,2016,SPS-District K-12,K-12 School,McClure Middle,1915 1st Ave. W.,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.64,-122.36,1964.0,1.0,2.0,93218,0.0,K-12 School,K-12 School,93218.0,,,,,,86.0,31.0,34.5,65.9,70.8,2887392.0,3216155.0,0.0,435743.81,1486758.0,14006.34,1400634.0,True,Error - Correct Default Data,,84.75,0.91
131,2016,NonResidential,Other,Lakeview,1208 NE 64th st,98115.0,4.0,NORTHEAST,47.68,-122.32,1941.0,1.0,4.0,56521,0.0,Other,Other,49000.0,,,,,,,129.7,129.9,407.4,408.0,6357632.0,6367210.0,0.0,1863315.12,6357631.0,0.0,0.0,False,Compliant,,44.32,0.78
132,2016,NonResidential,Other,Roosevelt Square,6417 Roosevelt Way NE # 18-28,98115.0,4.0,NORTHEAST,47.68,-122.32,1929.0,1.0,2.0,206934,0.0,"Other, Parking",Other,119146.0,Parking,0.0,,,,,35.7,36.8,72.6,72.9,4253577.5,4384625.5,0.0,586489.81,2001103.0,22524.74,2252474.0,False,Compliant,,133.58,0.65
136,2016,NonResidential,Hotel,Holiday Inn Express North Seattle Shoreline,14115 Aurora Ave N,98133.0,5.0,NORTHWEST,47.73,-122.35,2001.0,1.0,4.0,51390,0.0,"Hotel, Parking",Hotel,51390.0,Parking,0.0,,,,89.0,70.3,70.4,130.7,130.9,3611538.0,3616214.0,0.0,409815.0,1398289.0,22132.49,2213249.0,False,Compliant,,127.29,2.48
137,2016,SPS-District K-12,K-12 School,Broadview-Thomson K-8,13052 Greenwood Ave. N.,98133.0,5.0,NORTHWEST,47.72,-122.35,1963.0,1.0,2.0,131013,0.0,K-12 School,K-12 School,131909.0,,,,,,88.0,29.5,32.5,59.1,62.9,3894584.5,4290831.5,0.0,520365.69,1775488.0,21190.97,2119097.0,True,Error - Correct Default Data,,124.92,0.95
138,2016,SPS-District K-12,K-12 School,Ingraham High,1819 N. 135th St.,98133.0,5.0,NORTHWEST,47.73,-122.34,1959.0,1.0,1.0,245587,0.0,K-12 School,K-12 School,245587.0,,,,,,92.0,47.9,52.4,83.7,89.1,11765682.0,12870916.0,0.0,1150648.12,3926011.0,78396.7,7839670.0,False,Compliant,,443.73,1.81
139,2016,NonResidential,Hotel,7066-Seattle-Northgate,13300 Stone Avenue N,98133.0,5.0,NORTHWEST,47.73,-122.34,2002.0,1.0,3.0,69138,0.0,Hotel,Hotel,70609.0,,,,,,78.0,45.9,47.1,101.6,104.7,3242458.0,3323400.5,0.0,528396.69,1802889.0,14395.68,1439568.0,False,Compliant,,89.02,1.29
144,2016,NonResidential,Hotel,Alexis Hotel,1007 First Ave.,98104.0,7.0,DOWNTOWN,47.6,-122.34,1904.0,1.0,5.0,190980,0.0,"Hotel, Parking",Hotel,190980.0,Parking,19051.0,,,,98.0,34.1,34.1,84.0,84.0,6505995.0,6505995.0,0.0,1290419.25,4402910.0,21030.84,2103084.0,False,Compliant,,142.39,0.75
145,2016,Nonresidential COS,Other,Benaroya Hall,200 University Street,98111.0,7.0,DOWNTOWN,47.61,-122.34,1998.0,1.0,6.0,284100,0.0,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,189750.0,,,,,,,77.2,78.4,192.5,192.0,14641502.0,14881950.0,4311136.0,2873101.25,9803021.0,5273.43,527343.0,False,Compliant,,429.12,1.51
147,2016,NonResidential,Hospital,Swedish Ballard,5300 Tallman Ave NW,98107.0,6.0,BALLARD,47.67,-122.38,1954.0,4.0,5.0,285333,0.0,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),302661.0,Parking,148865.0,,,,14.0,225.0,157.3,479.5,251.8,68090728.0,47602720.0,0.0,10327434.0,35237205.0,328535.12,32853512.0,False,Compliant,,1990.5,6.98
148,2016,SPS-District K-12,K-12 School,West Woodland Elementary,5601 4th Ave. N.W.,98107.0,6.0,Ballard,47.67,-122.36,1991.0,1.0,2.0,55513,0.0,K-12 School,K-12 School,59097.0,,,,,,93.0,25.6,27.1,80.4,85.0,1513570.75,1598852.62,0.0,443602.19,1513571.0,0.0,0.0,True,Error - Correct Default Data,,10.55,0.19
163,2016,Nonresidential COS,Other,Fire Station 10/FAC/EOC,105 5th Ave S,98104.0,2.0,DOWNTOWN,47.6,-122.33,2006.0,1.0,4.0,61156,0.0,"Office, Other",Other,42755.0,Office,29219.0,,,,,130.1,132.7,338.3,337.1,9363374.0,9550716.0,0.0,2036128.25,6947270.0,24161.04,2416104.0,False,Compliant,,176.75,2.89
167,2016,NonResidential,Other,Wing Luke Museum,719 South King Street,98104.0,2.0,DOWNTOWN,47.6,-122.32,1910.0,1.0,4.0,72820,13820.0,Museum,Museum,58000.0,,,,,,,34.7,36.1,83.7,85.2,2010454.62,2095175.25,0.0,384428.31,1311669.0,6987.85,698785.0,False,Compliant,,46.26,0.64
168,2016,NonResidential,Hotel,Hampton Inn Seattle Center,700 5th Ave N.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.35,1996.0,1.0,4.0,162222,14200.0,"Hotel, Parking",Hotel,113702.0,Parking,32692.0,,,,76.0,69.9,70.5,150.5,151.2,7946961.0,8016521.0,0.0,1230205.62,4197462.0,37494.99,3749499.0,False,Compliant,,228.4,1.41
169,2016,SPS-District K-12,K-12 School,Franklin High,3013 S. Mt. Baker Blvd.,98144.0,2.0,SOUTHEAST,47.58,-122.29,1990.0,1.0,4.0,289588,0.0,K-12 School,K-12 School,289588.0,,,,,,90.0,30.5,33.0,78.5,82.3,8819852.0,9542598.0,0.0,1890317.75,6449764.0,23700.86,2370086.0,True,Error - Correct Default Data,,170.84,0.59
170,2016,NonResidential,University,SCCC FINE ARTS BUILDING,801 E PINE ST,98122.0,3.0,EAST,47.61,-122.32,1915.0,1.0,3.0,63330,0.0,College/University,College/University,64820.0,,,,,,,47.2,50.7,111.2,116.0,3059758.0,3284214.5,0.0,560100.69,1911064.0,11486.94,1148694.0,False,Compliant,,74.33,1.17
172,2016,Campus,University,SSCC MAIN CAMPUS,6000 16th Ave SW,98106.0,1.0,DELRIDGE,47.55,-122.35,1970.0,27.0,2.0,441071,0.0,College/University,College/University,483000.0,,,,,,,79.3,85.2,192.8,202.6,38301744.0,41151732.0,0.0,7419277.5,25314575.0,129871.66,12987166.0,False,Compliant,,866.23,1.96
173,2016,NonResidential,Small- and Mid-Sized Office,Seattle Children's Hospital 70th/Sand Point Way Administrative Offices,6901Sand Point Way NE,98115.0,4.0,NORTHEAST,47.68,-122.26,2002.0,1.0,2.0,96300,0.0,"Data Center, Office",Office,92300.0,Data Center,4944.0,,,,,167.8,167.4,476.5,471.1,16319835.0,16274449.0,0.0,4095456.0,13973696.0,23461.37,2346137.0,False,Compliant,,222.02,2.31
174,2016,Nonresidential COS,Other,CSC Vehicle Maintenance (E),805 S Charles St,98134.0,2.0,GREATER DUWAMISH,47.6,-122.32,1950.0,1.0,1.0,67356,0.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",68359.0,,,,,,,109.4,118.3,242.7,252.1,7475577.5,8086930.5,0.0,1225674.38,4182001.0,32935.76,3293576.0,False,Compliant,,204.08,3.03
175,2016,SPS-District K-12,K-12 School,Garfield High,400 23rd Ave.,98122.0,3.0,CENTRAL,47.61,-122.3,2008.0,1.0,3.0,254523,0.0,K-12 School,K-12 School,254523.0,,,,,,60.0,53.3,58.2,120.3,126.3,13567774.0,14810159.0,0.0,2296326.25,7835065.0,57327.08,5732708.0,True,Error - Correct Default Data,,359.09,1.41
176,2016,SPS-District K-12,K-12 School,Emerson Elementary,9709 60th Ave. S.,98118.0,2.0,SOUTHEAST,47.51,-122.26,2001.0,1.0,3.0,78804,0.0,K-12 School,K-12 School,78804.0,,,,,,92.0,31.7,34.0,76.9,79.3,2499140.0,2677620.75,0.0,482184.69,1645214.0,8539.26,853926.0,True,Error - Correct Default Data,,56.82,0.72
177,2016,SPS-District K-12,K-12 School,Madrona K-8,1121 33rd Ave.,98122.0,3.0,CENTRAL,47.61,-122.29,2002.0,1.0,3.0,66994,0.0,K-12 School,K-12 School,66994.0,,,,,,79.0,35.4,38.5,94.1,99.6,2371304.5,2579774.5,0.0,534831.5,1824845.0,5464.59,546459.0,True,Error - Correct Default Data,,41.74,0.62
178,2016,SPS-District K-12,K-12 School,Van Asselt Elementary,8311 Beacon Ave S,98118.0,2.0,GREATER DUWAMISH,47.53,-122.29,2000.0,1.0,3.0,98357,0.0,K-12 School,K-12 School,98357.0,,,,,,88.0,35.1,38.5,77.8,81.3,3456131.5,3783580.25,0.0,564791.12,1927067.0,15290.64,1529064.0,True,Error - Correct Default Data,,94.64,0.96
179,2016,NonResidential,Small- and Mid-Sized Office,Seattle's Union Gospel Mission - Admin,3800 S Othello St,98118.0,2.0,GREATER DUWAMISH,47.54,-122.28,1958.0,1.0,1.0,54765,0.0,"Office, Other",Office,25765.0,Other,25000.0,,,,,83.8,88.7,234.9,243.5,4253369.5,4503671.5,0.0,1046112.81,3569337.0,6840.32,684032.0,False,Compliant,,61.21,1.12
180,2016,NonResidential,Other,Hope Place,3802 S Othello St,98118.0,2.0,GREATER DUWAMISH,47.54,-122.28,2009.0,1.0,5.0,89821,0.0,"Food Service, Office, Other - Lodging/Residential",Other - Lodging/Residential,46483.0,Office,37938.0,Food Service,4579.0,,,21.9,25.0,24.6,27.9,1950092.5,2220796.5,0.0,19771.9,67462.0,18826.31,1882631.0,False,Compliant,,100.46,1.12
182,2016,NonResidential,University,Otto Miller Hall,3469 3rd Ave. W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65,-122.36,1980.0,1.0,2.0,52611,0.0,College/University,College/University,52611.0,,,,,,,78.3,83.4,180.7,186.1,4116871.5,4390158.0,0.0,726633.38,2479273.0,16375.98,1637598.0,False,Compliant,,104.26,1.98
183,2016,NonResidential,Residence Hall,Emerson Hall,500 W. Emerson,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65,-122.36,2001.0,1.0,4.0,139600,37500.0,Residence Hall/Dormitory,Residence Hall/Dormitory,135520.0,,,,,,89.0,32.8,35.4,70.2,74.7,4448582.5,4800620.5,0.0,678868.19,2316298.0,21322.84,2132284.0,False,Compliant,,129.39,0.93
185,2016,SPS-District K-12,K-12 School,Nathan Hale High,17050 30th Ave. N.E.,98125.0,5.0,NORTH,47.71,-122.29,2011.0,1.0,2.0,236758,0.0,"K-12 School, Parking",K-12 School,238550.0,Parking,0.0,,,2016,96.0,35.0,38.9,78.7,84.4,8355988.5,9287467.0,0.0,1403853.5,4789948.0,35660.39,3566039.0,False,Compliant,,222.78,0.94
187,2016,NonResidential,Other,Youth Services Center,1211 E Alder Street,98122.0,3.0,CENTRAL,47.6,-122.32,1971.0,3.0,6.0,250981,0.0,"Courthouse, Other",Other,137565.0,Courthouse,78357.0,,,,,60.5,65.7,145.6,151.8,13071700.0,14196194.0,4336524.5,2390094.5,8155002.0,5801.72,580172.0,False,Compliant,,422.39,1.68
189,2016,SPS-District K-12,K-12 School,Greenwood Elementary,144 N.W. 80th St.,98117.0,6.0,NORTHWEST,47.69,-122.36,2002.0,1.0,3.0,62526,0.0,K-12 School,K-12 School,62526.0,,,,,,96.0,31.8,35.1,70.6,75.3,1986094.88,2192411.0,0.0,326608.69,1114389.0,8717.06,871706.0,True,Error - Correct Default Data,,54.07,0.86
338,2016,NonResidential,Other,Jack R. McDonald Building,1900 9th Ave.,98101.0,7.0,DOWNTOWN,47.62,-122.33,2004.0,1.0,11.0,299070,68432.0,Other,Other,250000.0,,,,,,,261.3,264.0,530.7,532.3,65336980.0,66000296.0,0.0,8983483.0,30651644.0,346853.31,34685331.0,False,Compliant,,2055.82,6.87
190,2016,NonResidential,Small- and Mid-Sized Office,Emerald Services,7343 E Marginal Way S,98108.0,2.0,GREATER DUWAMISH,47.54,-122.32,2007.0,1.0,3.0,64015,0.0,"Non-Refrigerated Warehouse, Office, Other - Services",Office,30000.0,Non-Refrigerated Warehouse,15000.0,Other - Services,9015.0,,21.0,60.0,62.5,165.8,168.4,3242077.75,3375016.25,0.0,778834.0,2657382.0,5846.96,584696.0,False,Compliant,,49.58,0.77
194,2016,NonResidential,Retail Store,Northgate Mall,401 Northgate Way,98125.0,5.0,NORTH,47.71,-122.33,1951.0,1.0,1.0,530039,0.0,"Restaurant, Retail Store",Retail Store,505103.0,Restaurant,24936.0,,,,98.0,52.3,54.3,118.9,121.0,27717034.0,28763498.0,0.0,4755137.5,16224529.0,114925.03,11492503.0,False,Compliant,,723.47,1.36
195,2016,NonResidential,Other,Seattle-Northgate,10631 8th Ave NE,98125.0,5.0,NORTH,47.71,-122.32,1964.0,1.0,3.0,54224,0.0,Other/Specialty Hospital,Other/Specialty Hospital,47012.0,,,,,,,154.5,163.1,311.0,321.0,7265178.0,7668810.0,0.0,980312.81,3344827.0,39203.5,3920350.0,False,Compliant,,231.53,4.27
197,2016,NonResidential,Retail Store,Nordstrom Northgate 002,401 NE Northgate Way,98125.0,5.0,NORTH,47.71,-122.33,1965.0,1.0,4.0,124342,0.0,Retail Store,Retail Store,122000.0,,,,,,76.0,71.9,71.6,223.7,222.1,8765978.0,8729918.0,0.0,2536231.25,8653621.0,1123.56,112356.0,False,Compliant,,66.3,0.53
198,2016,NonResidential,Hospital,Seattle Children's Hospital Main Campus,4800 Sand Point Way NE,98105.0,4.0,NORTHEAST,47.66,-122.28,1953.0,6.0,10.0,879000,0.0,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),879000.0,,,,,,10.0,288.8,293.2,578.2,576.6,253832464.0,257764208.0,0.0,33892500.0,115641210.0,1381912.38,138191238.0,False,Compliant,,8145.52,9.27
200,2016,NonResidential,Other,Verity Credit Union,11027 Meridian N #102,98133.0,5.0,NORTHWEST,47.71,-122.33,1996.0,1.0,3.0,55442,0.0,"Financial Office, Medical Office, Parking",Financial Office,28636.0,Parking,15385.0,Medical Office,8644.0,,72.0,85.6,88.9,194.1,197.6,3191228.25,3313397.0,0.0,544942.81,1859345.0,13318.83,1331883.0,False,Compliant,,83.7,1.51
205,2016,SPS-District K-12,K-12 School,Ballard High,1418 N.W. 65th St.,98117.0,6.0,BALLARD,47.68,-122.37,1999.0,1.0,2.0,242795,0.0,K-12 School,K-12 School,242795.0,,,,,,80.0,37.7,40.0,107.3,112.3,9157150.0,9708318.0,0.0,2303477.0,7859464.0,12976.85,1297685.0,True,Error - Correct Default Data,,123.71,0.51
209,2016,NonResidential,Self-Storage Facility,Madison Self Storage,1111 E. Madison,98122.0,3.0,EAST,47.61,-122.32,1910.0,1.0,5.0,84870,0.0,Self-Storage Facility,Self-Storage Facility,85521.0,,,,,,,16.2,18.9,28.8,31.7,1381590.12,1617801.25,0.0,141452.2,482635.0,8989.55,898955.0,False,Compliant,,51.11,0.6
211,2016,Campus,University,NSCC MAIN CAMPUS,9600 COLLEGE WAY N,98103.0,5.0,NORTHWEST,47.7,-122.33,1970.0,11.0,2.0,694072,111625.0,College/University,College/University,667335.0,,,,,,,53.8,56.1,161.2,167.0,35891484.0,37410800.0,0.0,9803878.0,33450832.0,24406.48,2440648.0,False,Compliant,,362.82,0.52
212,2016,SPS-District K-12,K-12 School,Aki Kurose Middle,3928 S. Graham St.,98118.0,2.0,SOUTHEAST,47.55,-122.28,1952.0,1.0,2.0,173185,0.0,K-12 School,K-12 School,173185.0,,,,,,79.0,35.4,40.6,58.9,64.9,6127771.5,7034167.5,0.0,527763.0,1800727.0,43270.44,4327044.0,True,Error - Correct Default Data,,242.36,1.4
214,2016,SPS-District K-12,K-12 School,Boren Building,5950 Delridge Way S.W.,98106.0,1.0,DELRIDGE,47.55,-122.36,1963.0,1.0,1.0,145341,0.0,K-12 School,K-12 School,139069.0,,,,,,75.0,39.5,45.6,69.5,77.2,5499097.0,6337972.0,0.0,546590.62,1864967.0,36341.3,3634130.0,True,Error - Correct Default Data,,206.01,1.42
215,2016,NonResidential,Warehouse,Rainier Bottling Plant,5628 Airport Way South,98108.0,2.0,GREATER DUWAMISH,47.55,-122.32,1904.0,1.0,4.0,114297,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,114297.0,,,,,,61.0,18.4,21.1,36.0,39.7,2100097.75,2415462.5,0.0,267431.0,912475.0,11876.23,1187623.0,False,Compliant,,69.44,0.61
216,2016,SPS-District K-12,K-12 School,Rainier Beach High,8815 Seward Park Ave S.,98118.0,2.0,SOUTHEAST,47.52,-122.27,1960.0,1.0,2.0,184125,0.0,K-12 School,K-12 School,184125.0,,,,,,86.0,47.8,54.7,84.2,92.3,8800292.0,10067991.0,0.0,879209.31,2999862.0,58004.3,5800430.0,True,Error - Correct Default Data,,328.97,1.79
220,2016,NonResidential,Warehouse,8109,4786 First Ave S,98134.0,2.0,GREATER DUWAMISH,47.56,-122.33,1937.0,1.0,1.0,234144,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,234144.0,,,,,,87.0,28.8,33.6,42.0,47.1,6744317.0,7874958.5,0.0,385937.0,1316817.0,54275.0,5427500.0,False,Compliant,,297.43,1.27
223,2016,NonResidential,Retail Store,Westwood Village - Building A,2600 SW Barton St,98126.0,1.0,DELRIDGE,47.52,-122.37,1966.0,1.0,1.0,64984,0.0,Retail Store,Retail Store,65425.0,,,,,,72.0,45.0,46.1,130.7,130.7,2944296.25,3016373.5,0.0,766027.81,2613687.0,3306.09,330609.0,False,Compliant,,35.78,0.55
224,2016,NonResidential,Retail Store,Westwood Village - Building B,2600 SW Barton St,98126.0,1.0,DELRIDGE,47.52,-122.37,1965.0,1.0,1.0,67745,0.0,Retail Store,Retail Store,67782.0,,,,,,37.0,136.2,141.5,223.9,227.3,9230223.0,9589728.0,0.0,769080.31,2624102.0,66061.21,6606121.0,False,Compliant,,369.14,5.45
225,2016,SPS-District K-12,K-12 School,Denny/Sealth Campus,2601 SW Kenyon / 2600 SW Thistle,98126.0,1.0,DELRIDGE,47.53,-122.37,2010.0,1.0,2.0,367884,0.0,K-12 School,K-12 School,367884.0,,,,,2016,97.0,33.3,36.1,81.6,85.9,12265516.0,13279344.0,0.0,2404753.75,8205020.0,40604.96,4060496.0,False,Compliant,,272.85,0.74
226,2016,SPS-District K-12,K-12 School,Roxhill Elementary,9430 30th Ave. S.W.,98126.0,1.0,DELRIDGE,47.52,-122.37,1958.0,1.0,1.0,46797,0.0,K-12 School,K-12 School,46797.0,,,,,,86.0,44.4,50.9,82.2,91.5,2075891.0,2380144.5,0.0,233647.09,797204.0,12786.87,1278687.0,True,Error - Correct Default Data,,73.47,1.57
228,2016,NonResidential,Other,Webster Building,3014 NW 67th St.,98117.0,6.0,BALLARD,47.68,-122.4,1973.0,1.0,3.0,56000,0.0,Other,Other,56000.0,,,,,,,33.1,37.3,66.2,70.7,1851260.5,2088978.12,0.0,247615.59,844864.0,10063.96,1006396.0,False,Compliant,,59.34,1.06
229,2016,SPS-District K-12,K-12 School,Martin Luther King Jr. Elementary,6725 45th Ave S,98118.0,2.0,SOUTHEAST,47.54,-122.28,2004.0,1.0,2.0,67371,0.0,K-12 School,K-12 School,67371.0,,,,,,92.0,31.6,33.6,78.0,80.1,2128459.0,2260359.75,0.0,423604.59,1445339.0,6831.2,683120.0,True,Error - Correct Default Data,,46.36,0.69
230,2016,NonResidential,Self-Storage Facility,U-Haul Moving and Storage of West Seattle,6343 35th Ave SW,98126.0,1.0,SOUTHWEST,47.55,-122.38,1969.0,1.0,2.0,52088,0.0,Self-Storage Facility,Self-Storage Facility,52088.0,,,,,,,26.4,30.3,48.8,53.7,1377519.5,1576122.88,0.0,153506.7,523765.0,8537.55,853755.0,False,Compliant,,48.99,0.94
231,2016,SPS-District K-12,K-12 School,Hamilton International Middle,1610 N. 41st St.,98103.0,4.0,LAKE UNION,47.66,-122.34,2010.0,1.0,3.0,127776,0.0,K-12 School,K-12 School,127776.0,,,,,,75.0,37.2,39.1,100.0,103.5,4748137.0,4998584.5,0.0,1093179.88,3729930.0,10182.07,1018207.0,True,Error - Correct Default Data,,80.08,0.63
232,2016,NonResidential,Hotel,Silver Cloud Inn,1150 Fairview Ave N,98109.0,3.0,LAKE UNION,47.63,-122.33,1998.0,1.0,5.0,123920,30000.0,"Hotel, Parking, Swimming Pool",Hotel,123920.0,Parking,30000.0,Swimming Pool,0.0,,79.0,75.6,78.1,148.2,152.2,9373179.0,9676783.0,0.0,1195550.25,4079217.0,52939.61,5293961.0,False,Compliant,,309.6,2.5
233,2016,Nonresidential COS,Other,Armory Building,860 Terry Ave N,98109.0,3.0,LAKE UNION,47.63,-122.34,1900.0,1.0,1.0,50000,0.0,Museum,Museum,43000.0,,,,,,,175.6,184.7,368.9,373.7,7548807.0,7942537.5,0.0,1113108.0,3797924.0,37508.82,3750882.0,False,Compliant,,225.69,4.51
